(BB+) КУБАНЬ КРЕДИТ
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) БНКВ
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(B+) ВОРОНЕЖ
(B+) ИСБ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
(CCC+) СМАРТБАНК
(CCC) ГАЗЭНЕРГОБАНК
(CCC) ПОЙДЁМ!
(CCC) ПУЛЬС СТОЛИЦЫ
Сортировка по позиции в рейтинге на дату: 01 Февраля 2016 г. (обновление по состоянию на 15 Февраля 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) БМ-БАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ФК ОТКРЫТИЕ
(BBB+) ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) МИНБАНК
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) БФГ-КРЕДИТ
(BB+) КУБАНЬ КРЕДИТ
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) БНКВ
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(BB-) УРАЛСИБ
(B+) ВОРОНЕЖ
(B+) ИСБ
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
(CCC+) СМАРТБАНК
(CCC) ГАЗЭНЕРГОБАНК
(CCC) ПОЙДЁМ!
(CCC) ПУЛЬС СТОЛИЦЫ
Сортировка по позиции в рейтинге на дату: 01 Января 2016 г. (обновление по состоянию на 26 Января 2016 г.)
(A) ВТБ 24
(A) РОСБАНК
(A-) АЛЬФА-БАНК
(A-) ГПБ
(BBB+) БИНБАНК
(BBB+) БМ-БАНК
(BBB+) МОСКОВСКИЙ КРЕДИТНЫЙ БАНК
(BBB+) ФК ОТКРЫТИЕ
(BBB+) ХАНТЫ-МАНСИЙСКИЙ БАНК ОТКРЫТИЕ
(BBB) ВОЗРОЖДЕНИЕ
(BBB) ПЕРЕСВЕТ
(BBB) СОВКОМБАНК
(BBB-) АВАНГАРД
(BBB-) АК БАРС БАНК
(BBB-) БИНБАНК
(BBB-) ЗЕНИТ
(BBB-) МИНБАНК
(BBB-) ПРОМСВЯЗЬБАНК
(BBB-) САРОВБИЗНЕСБАНК
(BBB-) СДМ-БАНК
(BBB-) СИНАРА
(BBB-) ЭКСПОБАНК
(BB+) БФГ-КРЕДИТ
(BB+) КУБАНЬ КРЕДИТ
(BB+) МТС-БАНК
(BB+) ЧЕЛИНДБАНК
(BB) БНКВ
(BB) ГАРАНТ-ИНВЕСТ
(BB) КОНТУР.БАНК
(BB) МИЛЛЕНИУМ БАНК
(BB) СПУРТ
(BB) ТРОЙКА-Д БАНК
(BB-) ИНГОССТРАХ БАНК
(BB-) МБСП
(BB-) УРАЛСИБ
(B+) ВОРОНЕЖ
(B+) ИСБ
(B+) РОСКОСМОСБАНК
(B+) ЭКОНОМИЧЕСКИЙ СОЮЗ
(CCC+) АЙМАНИБАНК
