iter	Logloss
753	0.06443098058
754	0.06442199149
755	0.06440581462
756	0.06438902763
757	0.06436528528
758	0.06435717941
759	0.06434304208
760	0.06433450041
761	0.06432582509
762	0.06431097886
763	0.06430265219
764	0.06428846256
765	0.06427237866
766	0.06426251216
767	0.06424548693
768	0.06420344682
769	0.06419505042
770	0.06418721765
771	0.06418570688
772	0.06417246439
773	0.06416485242
774	0.06414600846
775	0.064122208
776	0.06411785001
777	0.06407803538
778	0.06405503679
779	0.06404711105
780	0.06403888897
781	0.06403163146
782	0.06401196819
783	0.06396687167
784	0.06394451807
785	0.06390714391
786	0.06387097256
787	0.06385690496
788	0.0638266721
789	0.06381349934
790	0.06380623602
791	0.06379847298
792	0.06378148261
793	0.06377423091
794	0.06376099423
795	0.06373913453
796	0.06370436355
797	0.06369389275
798	0.06365543781
799	0.06362568724
800	0.06359648287
801	0.06358294403
802	0.06355520395
803	0.06355092731
804	0.06353432044
805	0.06352144403
806	0.06351476758
807	0.06350562741
808	0.06346390689
809	0.06342721839
810	0.06341505668
811	0.06340223256
812	0.06339357468
813	0.06338703769
814	0.06338024503
815	0.06336451557
816	0.06333478824
817	0.06332628725
818	0.06328615303
819	0.06325533911
820	0.06324358996
821	0.06320117215
822	0.06318880707
823	0.06318018406
824	0.06317202589
825	0.06316539012
826	0.06315895191
827	0.06315307733
828	0.0631378476
829	0.06313240882
830	0.06313071211
831	0.06310351242
832	0.06306599881
833	0.06305819509
834	0.06304621351
835	0.06303809602
836	0.06302089648
837	0.06301284871
838	0.06297529443
839	0.06295933836
840	0.06294448632
841	0.06291984913
842	0.06291401522
843	0.06290236485
844	0.06287331156
845	0.06284564121
846	0.06283735521
847	0.06283161428
848	0.06280302584
849	0.06277591331
850	0.06277041642
851	0.062743362
852	0.06273559896
853	0.06271224592
854	0.06268603985
855	0.06268068823
856	0.06266661482
857	0.06266512148
858	0.06263826462
859	0.06263325002
860	0.06262128587
861	0.06259422564
862	0.0625695652
863	0.06253608419
864	0.06251181888
865	0.0624974898
866	0.06247200425
867	0.06244949376
868	0.06242485657
869	0.06241200339
870	0.06239801132
871	0.06239270038
872	0.06235594216
873	0.06235030582
874	0.06233624402
875	0.06230906757
876	0.06228807367
877	0.06227516819
878	0.06226687638
879	0.06226209421
880	0.06222470262
881	0.06220108811
882	0.06217838006
883	0.06214685142
884	0.06212364365
885	0.06209740853
886	0.06209126085
887	0.06208474711
888	0.0620640844
889	0.06205926737
890	0.06203619324
891	0.06201400815
892	0.06200008
893	0.06198003904
894	0.06196733113
895	0.0619611021
896	0.06195643033
897	0.06193551196
898	0.06192918416
899	0.06189936967
900	0.06188604583
901	0.06184936895
902	0.06182981028
903	0.06182301181
904	0.06180388893
905	0.06178324947
906	0.06177331906
907	0.06174474805
908	0.06172578787
909	0.06171600272
910	0.06169154566
911	0.06167011014
912	0.06164685589
913	0.061627181
914	0.06159367674
915	0.06156428643
916	0.06155045706
917	0.06154451857
918	0.06152361182
919	0.06151393126
920	0.06150791142
921	0.06149990433
922	0.06148422718
923	0.06145456958
924	0.0614237789
925	0.06139231418
926	0.06136907155
927	0.06134975692
928	0.06133108727
929	0.0613196519
930	0.06130104036
931	0.06129613035
932	0.06126869242
933	0.06125107451
934	0.06123270702
935	0.06122178298
936	0.06121680905
937	0.06121047544
938	0.06120279375
939	0.06119389182
940	0.06116466421
941	0.0611569767
942	0.06113210709
943	0.06112984093
944	0.06112369906
945	0.06111764436
946	0.0611119964
947	0.06109384971
948	0.0610811418
949	0.06107523817
950	0.06105796308
951	0.06105124015
952	0.06102730024
953	0.06102320954
954	0.06099590525
955	0.06099355775
956	0.06097707291
957	0.06096048348
958	0.06095218586
959	0.06093979172
960	0.06093011117
961	0.06091799013
962	0.06089161555
963	0.06087658919
964	0.06086113865
965	0.06084240509
966	0.06082609457
967	0.06079865083
968	0.06077533847
969	0.06076246205
970	0.0607565468
971	0.06075185179
972	0.06074625612
973	0.06074249663
974	0.06073046856
975	0.06071917264
976	0.06070763268
977	0.06069228092
978	0.06068784157
979	0.06066397139
980	0.06065572025
981	0.06064065903
982	0.06062565591
983	0.06060342433
984	0.06059632951
985	0.06058276163
986	0.06056684623
987	0.06055816511
988	0.06054325496
989	0.06052712457
990	0.06052034353
991	0.06051382397
992	0.06050287669
993	0.06049793763
994	0.0604853808
995	0.06047334693
996	0.06047027309
997	0.0604623183
998	0.0604499416
999	0.06044522334
